equipment_id,equipment_type,room_id,room_type,installation_date,age_months,week_of_year,is_exam_period,academic_usage_multiplier,daily_usage_hours,total_usage_hours,last_maintenance_days,maintenance_count,room_temperature,dust_factor,humidity,operating_temperature,power_consumption,vibration_level,dust_accumulation,humidity_level,usage_per_day,usage_vs_capacity,maintenance_frequency,maintenance_overdue,temperature_stress,environmental_stress,age_category,is_projector,is_air_conditioner,is_podium,failure_probability_clean,maintenance_urgency_clean,equipment_type_encoded,room_type_encoded,age_category_encoded
A1720,air_conditioner,SEMINAR496,seminar_room,2023-08-11,18,5,False,1.0,7.74,3342.18,69,3,31.25,2.0,0.3,42.98,2292.43,19.47,47.95,30.0,6.177781885397412,0.3225,0.15789473684210525,0,11.729999999999997,0.25787999999999994,young,0,1,0,0.4087154486350164,high,0,3,2
P1721,projector,SEMINAR628,seminar_room,2021-04-24,43,45,False,0.2,0.94,967.4,293,7,28.1,1.5,0.4,46.82,335.5,25.78,74.34,40.0,0.7493415956622773,0.03916666666666666,0.1590909090909091,1,18.72,0.28092000000000006,mature,1,0,0,0.5205691914364259,high,2,3,0
P1722,projector,CLASSROOM638,classroom,2021-07-18,27,40,False,0.2,2.17,1405.74,5,4,28.57,0.8,0.8,41.26,343.21,20.54,20.62,80.0,1.7333415536374845,0.09041666666666666,0.14285714285714285,0,12.689999999999998,0.2640640000000001,young,1,0,0,0.2215393438297683,medium,2,0,2
A1723,air_conditioner,CLASSROOM320,classroom,2019-12-30,53,19,False,0.1,0.79,1005.17,70,8,28.77,0.8,0.8,35.24,2220.72,24.49,26.99,80.0,0.6317850408548082,0.03291666666666667,0.14814814814814814,0,6.470000000000002,0.22553600000000007,mature,0,1,0,0.458410535290725,high,0,0,0
P1724,podium,SEMINAR228,seminar_room,2021-01-20,53,22,False,1.0,5.96,7584.12,51,8,26.67,0.8,0.8,38.25,165.64,42.69,54.94,80.0,4.76688874921433,0.24833333333333332,0.14814814814814814,0,11.579999999999998,0.24480000000000005,mature,0,0,1,0.4586425592791473,high,1,3,0
P1725,podium,CLASSROOM822,classroom,2022-05-17,38,27,False,1.0,9.09,8292.79,24,6,27.71,0.8,0.8,42.63,179.22,39.15,49.97,80.0,7.268001752848379,0.37875,0.15384615384615385,0,14.920000000000002,0.2728320000000001,mature,0,0,1,0.4145935564604326,high,1,0,0
P1726,podium,LECTURE978,lecture_hall,2024-03-18,13,15,True,1.0,9.78,3051.31,282,2,29.38,1.5,0.4,39.94,181.59,27.53,62.63,40.0,7.80386189258312,0.4075,0.14285714285714285,1,10.559999999999999,0.23964000000000002,young,0,0,1,0.5197335501141299,high,1,2,2
P1727,projector,CLASSROOM962,classroom,2019-03-30,57,49,False,0.2,1.85,2536.22,214,9,27.72,2.0,0.3,54.89,365.55,40.08,139.27,30.0,1.4823027469316188,0.07708333333333334,0.15517241379310345,1,27.17,0.32933999999999997,mature,1,0,0,0.6713245420091812,high,2,0,0
P1728,projector,SEMINAR802,seminar_room,2022-10-18,31,19,False,0.1,0.37,273.15,126,5,27.78,0.8,0.8,39.04,341.86,16.48,25.42,80.0,0.2933941997851772,0.015416666666666667,0.15625,0,11.259999999999998,0.24985600000000005,young,1,0,0,0.34693022981656796,medium,2,3,2
P1729,podium,CLASSROOM869,classroom,2023-01-21,30,28,False,1.0,7.28,5238.9,133,5,27.28,0.8,0.8,40.44,169.2,26.44,41.82,80.0,5.814539400665926,0.30333333333333334,0.16129032258064516,0,13.159999999999997,0.25881600000000005,young,0,0,1,0.4081088222341338,high,1,0,2
A1730,air_conditioner,CLASSROOM375,classroom,2023-01-08,18,27,False,1.0,11.25,4858.54,57,3,29.97,0.8,0.8,49.64,2255.43,15.67,22.69,80.0,8.980665434380777,0.46875,0.15789473684210525,0,19.67,0.3176960000000001,young,0,1,0,0.47966933506305687,high,0,0,2
P1731,projector,SEMINAR378,seminar_room,2022-11-16,20,28,False,1.0,2.14,1028.53,44,3,31.82,0.8,0.8,44.28,309.76,16.22,18.77,80.0,1.7113643926788684,0.08916666666666667,0.14285714285714285,0,12.46,0.28339200000000003,young,1,0,0,0.24140181789220677,medium,2,3,2
P1732,projector,LECTURE352,lecture_hall,2024-07-30,10,22,False,1.0,5.8,1392.47,21,1,27.83,0.8,0.8,53.02,313.76,14.05,15.15,80.0,4.626146179401993,0.24166666666666667,0.09090909090909091,0,25.190000000000005,0.3393280000000001,new,1,0,0,0.36239201474835964,medium,2,2,1
A1733,air_conditioner,SEMINAR424,seminar_room,2020-06-22,45,9,False,1.0,5.6,6049.53,22,7,30.35,1.5,0.4,36.3,2113.36,27.88,65.83,40.0,4.477816432272391,0.2333333333333333,0.15217391304347827,0,5.949999999999996,0.21780000000000002,mature,0,1,0,0.3248332854401364,medium,0,3,0
P1734,projector,LECTURE437,lecture_hall,2019-12-23,58,39,False,0.2,0.62,869.28,152,9,26.96,0.8,0.8,42.7,318.77,30.89,42.51,80.0,0.4992992533026996,0.025833333333333333,0.15254237288135594,0,15.740000000000002,0.2732800000000001,mature,1,0,0,0.5850776096039756,high,2,2,0
A1735,air_conditioner,LECTURE338,lecture_hall,2020-04-11,45,51,False,0.2,0.76,819.03,254,7,28.79,2.0,0.3,37.04,2203.71,21.82,78.68,30.0,0.606239822353812,0.03166666666666667,0.15217391304347827,1,8.25,0.22224,mature,0,1,0,0.5712509944475537,high,0,2,0
A1736,air_conditioner,CLASSROOM111,classroom,2021-12-14,37,52,False,0.2,2.3,2042.52,7,6,26.15,2.0,0.3,29.85,2351.74,15.9,51.39,30.0,1.8384518451845184,0.09583333333333333,0.15789473684210525,0,3.700000000000003,0.1791,mature,0,1,0,0.3218624421263033,medium,0,0,0
P1737,projector,LECTURE128,lecture_hall,2021-12-09,34,39,False,0.2,1.46,1190.44,116,5,27.93,0.8,0.8,48.55,365.32,20.65,31.85,80.0,1.165954946131244,0.06083333333333333,0.14285714285714285,0,20.619999999999997,0.31072000000000005,young,1,0,0,0.48867626405288767,high,2,2,2
P1738,podium,LECTURE456,lecture_hall,2021-03-19,34,1,False,1.0,2.78,2270.72,254,5,26.93,2.0,0.3,35.12,175.28,24.87,96.71,30.0,2.2240156709108714,0.11583333333333333,0.14285714285714285,1,8.189999999999998,0.21072,young,0,0,1,0.5617244400259813,high,1,2,2
P1739,projector,SEMINAR353,seminar_room,2023-03-06,5,31,False,1.0,3.46,414.75,86,1,28.71,0.8,0.8,50.47,288.72,11.14,12.41,80.0,2.7466887417218544,0.14416666666666667,0.16666666666666666,0,21.759999999999998,0.323008,new,1,0,0,0.3768149137864535,medium,2,3,1
P1740,podium,LECTURE964,lecture_hall,2022-10-03,20,21,False,1.0,7.05,3382.82,133,3,30.72,0.8,0.8,40.96,158.7,26.1,30.4,80.0,5.62865224625624,0.29375,0.14285714285714285,0,10.240000000000002,0.26214400000000004,young,0,0,1,0.29561556103083914,medium,1,2,2
A1741,air_conditioner,SEMINAR292,seminar_room,2022-06-02,15,34,False,1.0,6.02,2167.76,11,2,26.94,0.8,0.8,36.72,2170.42,14.8,12.27,80.0,4.806563192904656,0.2508333333333333,0.125,0,9.779999999999998,0.23500800000000005,young,0,1,0,0.2365716341020368,medium,0,3,2
P1742,projector,LECTURE673,lecture_hall,2022-08-13,16,49,False,0.2,1.5,574.17,297,2,26.09,2.0,0.3,41.27,330.21,24.06,65.57,30.0,1.1937006237006236,0.0625,0.11764705882352941,1,15.180000000000003,0.24762,young,1,0,0,0.455330337217989,high,2,2,2
A1743,air_conditioner,LECTURE885,lecture_hall,2023-01-10,23,48,False,0.2,1.15,635.35,149,3,28.06,1.5,0.4,31.4,2088.11,18.67,32.84,40.0,0.9194645441389291,0.04791666666666666,0.125,0,3.34,0.18840000000000004,young,0,1,0,0.3516280483375147,medium,0,2,2
P1744,projector,CLASSROOM488,classroom,2019-10-02,52,2,False,1.0,4.05,5058.99,8,8,30.2,2.0,0.3,51.99,378.24,38.95,138.09,30.0,3.2408648302370273,0.16874999999999998,0.1509433962264151,0,21.790000000000003,0.31194,mature,1,0,0,0.49208937399316,high,2,0,0
P1745,projector,SEMINAR998,seminar_room,2021-07-20,35,23,False,1.0,10.03,8424.92,176,5,31.23,0.8,0.8,57.23,369.68,50.48,69.64,80.0,8.016098953377735,0.41791666666666666,0.1388888888888889,0,25.999999999999996,0.36627200000000004,young,1,0,0,0.5978053261451977,high,2,3,2
A1746,air_conditioner,LECTURE678,lecture_hall,2024-01-29,3,17,False,0.1,1.12,80.51,178,1,30.75,0.8,0.8,28.29,2073.19,9.99,9.33,80.0,0.8847252747252747,0.04666666666666667,0.25,0,-2.460000000000001,0.18105600000000002,new,0,1,0,0.2951851293322889,medium,0,2,1
P1747,podium,CLASSROOM890,classroom,2023-12-10,8,32,False,1.0,11.54,2216.45,176,1,27.35,0.8,0.8,39.82,165.44,16.83,23.8,80.0,9.196887966804978,0.4808333333333333,0.1111111111111111,0,12.469999999999999,0.254848,new,0,0,1,0.4058531870756589,high,1,0,1
P1748,podium,CLASSROOM941,classroom,2020-08-14,59,25,False,1.0,5.59,7917.73,216,9,27.83,0.8,0.8,47.1,187.5,47.42,69.67,80.0,4.47076792772445,0.23291666666666666,0.15,1,19.270000000000003,0.30144000000000004,mature,0,0,1,0.613654488554486,high,1,0,0
P1749,projector,CLASSROOM786,classroom,2021-05-27,30,46,False,0.2,1.57,1133.54,50,5,27.95,1.5,0.4,49.44,299.18,15.21,45.0,40.0,1.258091009988901,0.06541666666666666,0.16129032258064516,0,21.49,0.29664,young,1,0,0,0.3041810190683628,medium,2,0,2
A1750,air_conditioner,CLASSROOM274,classroom,2022-05-17,26,27,False,1.0,4.75,2962.69,35,4,28.63,0.8,0.8,36.13,2171.28,19.85,19.86,80.0,3.793457106274008,0.19791666666666666,0.14814814814814814,0,7.5000000000000036,0.23123200000000008,young,0,1,0,0.2916630794200261,medium,0,0,2
P1751,podium,SEMINAR472,seminar_room,2019-07-29,52,44,False,0.2,1.74,2176.24,142,8,27.04,1.5,0.4,31.08,170.23,29.91,73.07,40.0,1.3941319666880203,0.0725,0.1509433962264151,0,4.039999999999999,0.18648000000000003,mature,0,0,1,0.35923029793110695,medium,1,3,0
P1752,podium,LECTURE715,lecture_hall,2022-08-02,13,34,False,1.0,6.79,2118.46,6,2,27.29,0.8,0.8,32.08,166.45,15.94,14.07,80.0,5.418056265984655,0.28291666666666665,0.14285714285714285,0,4.789999999999999,0.20531200000000002,young,0,0,1,0.174555448633526,low,1,2,2
P1753,projector,LAB699,lab,2023-08-07,6,5,False,1.0,3.31,476.46,268,1,27.61,2.0,0.3,48.61,312.18,17.77,53.94,30.0,2.6323756906077347,0.13791666666666666,0.14285714285714285,1,21.0,0.29166,new,1,0,0,0.5268289906099273,high,2,1,1
A1754,air_conditioner,CLASSROOM486,classroom,2024-07-24,8,12,False,1.0,6.25,1200.36,204,1,31.11,1.5,0.4,41.73,2239.78,10.03,29.0,40.0,4.980746887966805,0.2604166666666667,0.1111111111111111,1,10.619999999999997,0.25038,new,0,1,0,0.3896470699012286,medium,0,0,1
P1755,projector,LECTURE326,lecture_hall,2020-03-19,44,44,False,0.2,1.55,1637.24,204,7,27.49,1.5,0.4,43.21,319.96,37.21,83.47,40.0,1.2393943981831945,0.06458333333333334,0.15555555555555556,1,15.720000000000002,0.25926000000000005,mature,1,0,0,0.6618802427549685,high,2,2,0
A1756,air_conditioner,CLASSROOM498,classroom,2023-10-03,11,35,True,1.0,10.2,2694.11,134,1,30.53,0.8,0.8,42.1,2034.08,17.78,17.54,80.0,8.139305135951663,0.425,0.08333333333333333,0,11.57,0.26944000000000007,new,0,1,0,0.47414130027794205,high,0,0,1
A1757,air_conditioner,LECTURE735,lecture_hall,2019-04-30,59,10,False,1.0,3.07,4340.88,109,9,26.31,1.5,0.4,35.82,2373.23,25.34,75.04,40.0,2.451089779785432,0.12791666666666665,0.15,0,9.510000000000002,0.21492000000000006,mature,0,1,0,0.5330656769437246,high,0,2,0
P1758,projector,SEMINAR579,seminar_room,2020-05-18,45,4,False,1.0,6.88,7431.45,84,7,29.44,2.0,0.3,60.16,405.81,42.92,163.67,30.0,5.500703182827535,0.2866666666666667,0.15217391304347827,0,30.719999999999995,0.36095999999999995,mature,1,0,0,0.5353015932618093,high,2,3,0
A1759,air_conditioner,CLASSROOM301,classroom,2020-05-05,42,42,False,0.2,1.59,1600.2,43,7,27.56,0.8,0.8,40.84,1969.03,17.3,22.98,80.0,1.2689928628072957,0.06625,0.16279069767441862,0,13.280000000000005,0.26137600000000005,mature,0,1,0,0.43290784077066247,high,0,0,0
P1760,podium,LECTURE189,lecture_hall,2023-09-16,15,50,False,0.2,1.67,602.19,246,2,27.19,2.0,0.3,30.67,164.93,21.87,61.02,30.0,1.3352328159645235,0.06958333333333333,0.125,1,3.4800000000000004,0.18402000000000002,young,0,0,1,0.3255637697761045,medium,1,2,2
P1761,podium,LECTURE717,lecture_hall,2020-06-13,53,42,False,0.2,0.5,636.06,269,8,31.34,0.8,0.8,33.24,180.27,33.43,39.74,80.0,0.39978629792583276,0.020833333333333332,0.14814814814814814,1,1.9000000000000021,0.21273600000000006,mature,0,0,1,0.5141928194419908,high,1,2,0
P1762,projector,SEMINAR175,seminar_room,2024-08-13,1,37,False,0.2,2.03,48.73,128,1,29.74,0.8,0.8,42.46,334.85,16.26,12.1,80.0,1.5719354838709676,0.08458333333333333,0.5,0,12.720000000000002,0.27174400000000004,new,1,0,0,0.40717529776334405,high,2,3,1
P1763,projector,LECTURE968,lecture_hall,2021-06-21,33,10,False,1.0,7.6,6015.83,262,5,30.84,1.5,0.4,61.64,340.44,45.22,129.75,40.0,6.070464177598385,0.31666666666666665,0.14705882352941177,1,30.8,0.3698400000000001,young,1,0,0,0.6792138737271654,high,2,2,2
P1764,projector,LECTURE629,lecture_hall,2022-03-20,38,18,False,0.1,0.41,373.8,194,6,27.57,0.8,0.8,49.45,353.74,29.28,33.69,80.0,0.3276073619631902,0.017083333333333332,0.15384615384615385,1,21.880000000000003,0.3164800000000001,mature,1,0,0,0.5701091771415241,high,2,2,0
P1765,podium,LECTURE790,lecture_hall,2022-11-16,13,50,False,0.2,2.18,680.96,63,2,29.32,2.0,0.3,25.42,147.42,15.59,30.31,30.0,1.7415856777493608,0.09083333333333334,0.14285714285714285,0,-3.8999999999999986,0.15252000000000002,young,0,0,1,0.16931509529066985,low,1,2,2
P1766,podium,LAB832,lab,2020-09-19,41,5,False,1.0,2.42,2377.3,164,6,28.49,2.0,0.3,35.07,165.38,32.13,92.11,30.0,1.9311941510966695,0.10083333333333333,0.14285714285714285,0,6.580000000000002,0.21041999999999997,mature,0,0,1,0.418964998541375,high,1,1,0
A1767,air_conditioner,CLASSROOM890,classroom,2023-07-03,16,43,False,0.2,0.59,228.06,158,2,28.71,1.5,0.4,37.22,1946.29,9.06,26.31,40.0,0.47413721413721416,0.024583333333333332,0.11764705882352941,0,8.509999999999998,0.22332000000000005,young,0,1,0,0.4355219990493592,high,0,0,2
P1768,projector,SEMINAR779,seminar_room,2020-03-10,57,46,False,0.2,1.46,2002.51,227,9,29.47,1.5,0.4,54.58,345.14,42.41,97.78,40.0,1.170374050263004,0.06083333333333333,0.15517241379310345,1,25.11,0.32748000000000005,mature,1,0,0,0.6177832237474151,high,2,3,0
P1769,podium,CLASSROOM829,classroom,2023-06-06,25,26,False,1.0,8.77,5262.76,39,4,30.94,0.8,0.8,41.81,158.76,29.4,33.65,80.0,7.007669773635153,0.36541666666666667,0.15384615384615385,0,10.870000000000001,0.26758400000000004,young,0,0,1,0.4479883853143136,high,1,0,2
P1770,projector,CLASSROOM167,classroom,2020-11-14,34,35,True,1.0,7.11,5805.32,249,5,29.07,0.8,0.8,57.63,351.68,50.11,68.3,80.0,5.6859157688540645,0.29625,0.14285714285714285,1,28.560000000000002,0.3688320000000001,young,1,0,0,0.6992770605002503,high,2,0,2
A1771,air_conditioner,LECTURE592,lecture_hall,2020-08-12,49,34,False,1.0,9.7,11406.42,66,8,26.0,0.8,0.8,45.35,2511.04,34.87,52.95,80.0,7.754194425560843,0.4041666666666666,0.16,0,19.35,0.29024000000000005,mature,0,1,0,0.5562764769737664,high,0,2,0
P1772,projector,CLASSROOM158,classroom,2023-04-11,15,27,False,1.0,2.6,937.57,165,2,31.06,0.8,0.8,43.89,337.95,22.62,26.92,80.0,2.078869179600887,0.10833333333333334,0.125,0,12.830000000000002,0.28089600000000003,young,1,0,0,0.4085346449689552,high,2,0,2
A1773,air_conditioner,LAB473,lab,2020-10-21,35,36,True,1.0,5.25,4408.31,47,5,26.2,0.8,0.8,39.64,2186.91,22.11,27.84,80.0,4.194395813510942,0.21875,0.1388888888888889,0,13.440000000000001,0.25369600000000003,young,0,1,0,0.4701977896928203,high,0,1,2
P1774,projector,SEMINAR917,seminar_room,2020-12-13,40,13,False,1.0,8.87,8514.61,36,6,27.08,1.5,0.4,63.46,356.96,44.63,111.0,40.0,7.089600333055787,0.3695833333333333,0.14634146341463414,0,36.38,0.3807600000000001,mature,1,0,0,0.5755062114243467,high,2,3,0
A1775,air_conditioner,CLASSROOM366,classroom,2019-11-19,56,26,False,1.0,2.07,2781.51,38,9,28.58,0.8,0.8,41.95,2282.86,29.05,31.51,80.0,1.654675788221297,0.08625,0.15789473684210525,0,13.370000000000005,0.26848000000000005,mature,0,1,0,0.3804829038548276,medium,0,0,0
P1776,projector,LECTURE460,lecture_hall,2022-12-09,12,49,False,0.2,1.71,491.85,241,2,31.85,2.0,0.3,45.79,344.75,20.24,60.2,30.0,1.362465373961219,0.07125,0.15384615384615385,1,13.939999999999998,0.27474,new,1,0,0,0.38413308922226547,medium,2,2,1
P1777,projector,LECTURE962,lecture_hall,2021-02-18,43,35,True,1.0,8.19,8455.71,200,7,28.21,0.8,0.8,53.78,393.27,54.6,73.2,80.0,6.5497366382649105,0.34125,0.1590909090909091,1,25.57,0.3441920000000001,mature,1,0,0,0.6481865738373424,high,2,2,0
A1778,air_conditioner,CLASSROOM263,classroom,2020-01-03,58,41,False,0.2,1.3,1802.98,240,9,30.93,0.8,0.8,45.95,2116.69,31.2,38.67,80.0,1.0356002297530156,0.05416666666666667,0.15254237288135594,1,15.020000000000003,0.29408000000000006,mature,0,1,0,0.6275652730134841,high,0,0,0
P1779,projector,SEMINAR119,seminar_room,2021-02-08,35,52,False,0.2,2.19,1838.01,147,5,31.94,2.0,0.3,46.68,315.78,25.87,98.3,30.0,1.7488201712654614,0.09125,0.1388888888888889,0,14.739999999999998,0.28008,young,1,0,0,0.4805358588735108,high,2,3,2
A1780,air_conditioner,CLASSROOM324,classroom,2021-05-29,42,45,False,0.2,0.44,445.88,24,7,28.98,1.5,0.4,32.27,2107.24,14.18,35.73,40.0,0.35359238699444884,0.018333333333333333,0.16279069767441862,0,3.2900000000000027,0.19362000000000004,mature,0,1,0,0.3259542838938304,medium,0,0,0
P1781,projector,CLASSROOM382,classroom,2022-05-12,33,4,False,1.0,6.16,4880.79,273,5,27.82,2.0,0.3,55.96,371.84,43.47,154.35,30.0,4.925116044399596,0.25666666666666665,0.14705882352941177,1,28.14,0.33576,young,1,0,0,0.5979016111149905,high,2,0,2
P1782,projector,CLASSROOM594,classroom,2022-02-18,41,27,False,1.0,8.75,8611.86,290,6,27.01,0.8,0.8,56.67,356.4,51.38,72.4,80.0,6.995824532900082,0.3645833333333333,0.14285714285714285,1,29.66,0.36268800000000007,mature,1,0,0,0.7730964658155278,critical,2,0,0
P1783,podium,LECTURE964,lecture_hall,2021-02-02,39,16,True,1.0,8.44,7895.39,239,6,30.93,1.5,0.4,43.76,198.37,46.27,118.34,40.0,6.742433817250213,0.3516666666666666,0.15,1,12.829999999999998,0.26256,mature,0,0,1,0.615991540382745,high,1,2,0
P1784,projector,CLASSROOM967,classroom,2022-06-30,36,24,False,1.0,6.86,5930.9,84,6,30.07,0.8,0.8,50.68,399.72,42.08,61.41,80.0,5.486493987049029,0.28583333333333333,0.16216216216216217,0,20.61,0.3243520000000001,young,1,0,0,0.52152218473778,high,2,0,2
P1785,podium,SEMINAR219,seminar_room,2020-07-10,52,42,False,0.2,1.18,1476.08,18,8,27.06,0.8,0.8,28.99,165.52,22.83,27.9,80.0,0.9455989750160153,0.049166666666666664,0.1509433962264151,0,1.9299999999999997,0.18553600000000003,mature,0,0,1,0.36091020640927657,medium,1,3,0
P1786,projector,CLASSROOM300,classroom,2019-08-15,52,47,False,0.2,2.02,2522.13,140,8,28.47,1.5,0.4,51.35,349.52,40.02,93.86,40.0,1.6157142857142859,0.08416666666666667,0.1509433962264151,0,22.880000000000003,0.30810000000000004,mature,1,0,0,0.5947598389733683,high,2,0,0
P1787,projector,LECTURE560,lecture_hall,2022-07-23,30,2,False,1.0,3.84,2767.19,15,5,30.58,2.0,0.3,48.19,344.26,26.66,79.45,30.0,3.071243063263041,0.16,0.16129032258064516,0,17.61,0.28913999999999995,young,1,0,0,0.3795251554724268,medium,2,2,2
P1788,projector,CLASSROOM331,classroom,2025-02-16,4,25,False,1.0,3.48,333.62,47,1,31.25,0.8,0.8,41.79,296.72,13.89,8.0,80.0,2.757190082644628,0.145,0.2,0,10.54,0.267456,new,1,0,0,0.23044168612411284,medium,2,0,1
P1789,podium,SEMINAR696,seminar_room,2023-07-31,19,8,False,1.0,4.45,2028.47,299,3,27.03,2.0,0.3,30.8,161.85,21.87,79.28,30.0,3.5524868651488615,0.18541666666666667,0.15,1,3.7699999999999996,0.1848,young,0,0,1,0.36993015906754895,medium,1,3,2
P1790,projector,LECTURE535,lecture_hall,2020-11-27,38,2,False,1.0,8.81,8034.07,263,6,29.42,2.0,0.3,65.85,366.04,45.41,178.0,30.0,7.04125328659071,0.3670833333333334,0.15384615384615385,1,36.42999999999999,0.3951,mature,1,0,0,0.7433328492947849,critical,2,2,0
A1791,air_conditioner,LAB784,lab,2022-03-11,41,30,False,1.0,8.72,8581.61,108,6,28.28,0.8,0.8,46.91,2372.18,32.07,44.08,80.0,6.971251015434606,0.36333333333333334,0.14285714285714285,0,18.629999999999995,0.30022400000000005,mature,0,1,0,0.5793223579030703,high,0,1,0
P1792,projector,CLASSROOM731,classroom,2023-05-02,25,21,False,1.0,4.75,2847.43,106,4,27.28,0.8,0.8,48.63,375.26,31.88,38.41,80.0,3.7915179760319573,0.19791666666666666,0.15384615384615385,0,21.35,0.31123200000000006,young,1,0,0,0.4548108624648675,high,2,0,2
P1793,projector,CLASSROOM891,classroom,2021-04-12,44,47,False,0.2,1.21,1273.3,9,7,26.07,1.5,0.4,45.14,330.34,17.65,50.42,40.0,0.963890991672975,0.050416666666666665,0.15555555555555556,0,19.07,0.27084,mature,1,0,0,0.3183080146775067,medium,2,0,0
A1794,air_conditioner,CLASSROOM420,classroom,2023-04-16,6,41,False,0.2,0.58,83.07,236,1,28.83,0.8,0.8,30.96,2049.73,17.99,13.11,80.0,0.45895027624309387,0.024166666666666666,0.14285714285714285,1,2.1300000000000026,0.19814400000000001,new,0,1,0,0.28321894699003114,medium,0,0,1
P1795,podium,CLASSROOM727,classroom,2021-04-12,42,39,False,0.2,1.61,1620.31,240,7,28.46,0.8,0.8,28.7,186.74,25.64,39.28,80.0,1.2849405233941316,0.06708333333333334,0.16279069767441862,1,0.23999999999999844,0.18368,mature,0,0,1,0.49753359202915004,high,1,0,0
A1796,air_conditioner,LECTURE769,lecture_hall,2019-03-01,54,32,False,1.0,2.59,3361.02,134,9,31.3,0.8,0.8,41.93,2402.37,24.37,36.52,80.0,2.0734238124614435,0.10791666666666666,0.16363636363636364,0,10.629999999999999,0.26835200000000003,mature,0,1,0,0.5208662921495613,high,0,2,0
A1797,air_conditioner,SEMINAR610,seminar_room,2024-04-15,6,41,False,0.2,0.56,79.96,78,1,26.02,0.8,0.8,26.09,1842.82,7.97,6.08,80.0,0.44176795580110495,0.023333333333333334,0.14285714285714285,0,0.07000000000000028,0.16697600000000004,new,0,1,0,0.23089742317307888,medium,0,3,1
P1798,podium,LECTURE920,lecture_hall,2021-01-27,40,19,False,0.1,0.73,702.83,226,6,29.33,0.8,0.8,27.03,179.22,25.4,33.88,80.0,0.5852039966694421,0.030416666666666665,0.14634146341463414,1,-2.299999999999997,0.17299200000000003,mature,0,0,1,0.4250894100752147,high,1,2,0
P1799,podium,LECTURE292,lecture_hall,2019-09-29,57,23,False,1.0,6.91,9457.66,149,9,27.74,0.8,0.8,47.89,184.15,44.48,70.56,80.0,5.527562828755114,0.28791666666666665,0.15517241379310345,0,20.150000000000002,0.30649600000000005,mature,0,0,1,0.6043296075453632,high,1,2,0
P1800,podium,LAB687,lab,2022-01-16,23,49,False,0.2,2.12,1168.93,94,3,31.81,2.0,0.3,29.44,145.46,17.9,50.36,30.0,1.6916497829232997,0.08833333333333333,0.125,0,-2.3699999999999974,0.17664000000000002,young,0,0,1,0.31005196065345764,medium,1,1,2
P1801,projector,SEMINAR508,seminar_room,2022-02-13,25,10,False,1.0,2.72,1634.09,102,4,29.92,1.5,0.4,51.48,310.79,24.72,56.18,40.0,2.175885486018642,0.11333333333333334,0.15384615384615385,0,21.559999999999995,0.30888000000000004,young,1,0,0,0.38626480479446484,medium,2,3,2
P1802,podium,CLASSROOM177,classroom,2024-08-21,10,25,False,1.0,10.19,2444.5,100,1,29.61,0.8,0.8,39.9,161.6,22.75,20.44,80.0,8.121262458471762,0.4245833333333333,0.09090909090909091,0,10.29,0.25536000000000003,new,0,0,1,0.3654688606434963,medium,1,0,1
P1803,projector,CLASSROOM765,classroom,2024-04-06,12,14,False,1.0,2.5,718.92,291,2,30.25,1.5,0.4,43.92,352.6,17.94,47.99,40.0,1.9914681440443212,0.10416666666666667,0.15384615384615385,1,13.670000000000002,0.26352000000000003,new,1,0,0,0.44760545349060077,high,2,0,1
