equipment_id,equipment_type,room_id,room_type,installation_date,age_months,week_of_year,is_exam_period,academic_usage_multiplier,daily_usage_hours,total_usage_hours,last_maintenance_days,maintenance_count,room_temperature,dust_factor,humidity,operating_temperature,power_consumption,vibration_level,dust_accumulation,humidity_level,usage_per_day,usage_vs_capacity,maintenance_frequency,maintenance_overdue,temperature_stress,environmental_stress,age_category,is_projector,is_air_conditioner,is_podium,failure_probability_clean,maintenance_urgency_clean,equipment_type_encoded,room_type_encoded,age_category_encoded,operating_hours,temperature,vibration,pressure,failure_probability,risk_level,health_score
A1371,air_conditioner,SEMINAR539,seminar_room,2024-07-22,3,42,False,0.2,1.67,120.23,57,1,26.42,0.8,0.8,36.51,1904.57,7.98,4.05,80.0,1.321208791208791,0.0695833333333333,0.25,0,10.089999999999996,0.233664,new,0,1,0,0.2567193761509121,medium,0,3,1,0,0,0,0,0.0,Low,95.3458904109589
P1372,Podium,LECTURE627,lecture_hall,2019-05-16,59,12,False,1.0,10.54,14923.83,168,9,27.27,1.5,0.4,43.98,173.42,56.56,140.25,40.0,8.426781479390176,0.4391666666666666,0.15,0,16.709999999999997,0.26388,mature,0,0,1,0.7304690634937436,critical,1,2,0,0,0,0,0,0.0,Low,73.7431506849315
A1373,air_conditioner,SEMINAR551,seminar_room,2023-11-07,14,1,False,1.0,6.45,2168.72,96,2,30.15,2.0,0.3,37.51,2037.04,17.75,39.12,30.0,5.151353919239905,0.26875,0.1333333333333333,0,7.359999999999999,0.2250599999999999,young,0,1,0,0.4078568828806331,high,0,3,2,0,0,0,0,0.0,Low,89.92465753424658
A1374,air_conditioner,LECTURE600,lecture_hall,2024-11-29,6,22,False,1.0,9.93,1430.11,45,1,27.12,0.8,0.8,42.97,2255.23,12.13,8.21,80.0,7.901160220994474,0.41375,0.1428571428571428,0,15.849999999999998,0.275008,new,0,1,0,0.480581427928682,high,0,2,1,0,0,0,0,0.0,Low,95.41780821917808
P1375,Projector,SEMINAR229,seminar_room,2019-04-01,58,1,False,1.0,3.09,4296.86,87,9,29.72,2.0,0.3,51.87,365.42,43.52,148.95,30.0,2.468041355542791,0.12875,0.1525423728813559,0,22.15,0.3112199999999999,mature,1,0,0,0.5066901604297126,high,2,3,0,0,0,0,0,1.0,Critical,54.54109589041096
A1376,air_conditioner,CLASSROOM682,classroom,2019-05-23,58,9,False,1.0,8.25,11490.03,82,9,31.54,1.5,0.4,54.64,2638.42,44.18,107.78,40.0,6.599672601952901,0.34375,0.1525423728813559,0,23.1,0.3278400000000001,mature,0,1,0,0.6781745021425549,high,0,0,0,0,0,0,0,0.0,Low,79.88356164383562
A1377,air_conditioner,LECTURE196,lecture_hall,2021-03-04,51,20,False,0.1,0.44,535.48,170,8,29.39,0.8,0.8,41.57,2258.79,25.96,29.38,80.0,0.3497583278902678,0.0183333333333333,0.1538461538461538,0,12.18,0.266048,mature,0,1,0,0.5281224331490156,high,0,2,0,0,0,0,0,0.0,Low,75.60616438356165
P1378,Projector,CLASSROOM541,classroom,2022-04-02,36,12,False,1.0,7.17,6197.42,13,6,28.06,1.5,0.4,57.5,370.46,38.59,104.17,40.0,5.7330434782608695,0.29875,0.1621621621621621,0,29.44,0.3450000000000001,young,1,0,0,0.5929258028054141,high,2,0,2,0,0,0,0,0.0,Low,90.10958904109589
P1379,Projector,LECTURE756,lecture_hall,2020-07-13,37,30,False,1.0,10.49,9314.44,137,6,28.06,0.8,0.8,57.11,380.64,49.01,66.98,80.0,8.383834383438344,0.4370833333333333,0.1578947368421052,0,29.05,0.365504,mature,1,0,0,0.5913350651822423,high,2,2,0,0,0,0,0,1.0,Critical,56.36643835616438
A1380,air_conditioner,LECTURE685,lecture_hall,2021-05-13,42,43,False,0.2,0.73,738.32,101,7,29.6,1.5,0.4,31.99,2210.58,15.08,43.61,40.0,0.5855035685963521,0.0304166666666666,0.1627906976744186,0,2.389999999999997,0.19194,mature,0,1,0,0.3377359993310373,medium,0,2,0,0,0,0,0,0.0,Low,82.58219178082192
A1381,air_conditioner,LECTURE346,lecture_hall,2021-12-22,26,6,False,1.0,11.19,6983.86,217,4,30.15,2.0,0.3,43.84,2346.91,26.07,96.67,30.0,8.942202304737515,0.46625,0.1481481481481481,1,13.690000000000005,0.26304,young,0,1,0,0.5742065705236525,high,0,2,2,0,0,0,0,0.0,Low,78.63698630136986
A1382,air_conditioner,LECTURE687,lecture_hall,2020-06-24,56,5,False,1.0,5.42,7282.45,49,9,31.09,2.0,0.3,44.18,2472.16,31.45,109.99,30.0,4.332212968471148,0.2258333333333333,0.1578947368421052,0,13.09,0.26508,mature,0,1,0,0.4050660691951018,high,0,2,0,0,0,0,0,0.0,Low,82.64383561643835
A1383,air_conditioner,CLASSROOM541,classroom,2022-08-20,29,2,False,1.0,6.64,4622.86,134,4,29.81,2.0,0.3,39.42,2335.05,20.72,74.71,30.0,5.307531572904707,0.2766666666666666,0.1333333333333333,0,9.610000000000005,0.23652,young,0,1,0,0.4411914280990768,high,0,0,2,0,0,0,0,1.0,Critical,58.57191780821918
A1384,air_conditioner,CLASSROOM674,classroom,2024-01-16,4,20,False,0.1,0.92,87.85,2,1,28.56,0.8,0.8,30.99,2097.93,5.67,1.92,80.0,0.7260330578512396,0.0383333333333333,0.2,0,2.43,0.198336,new,0,1,0,0.1046044201696074,low,0,0,1,0,0,0,0,0.0,Low,98.86301369863014
P1385,Projector,LECTURE677,lecture_hall,2022-06-04,23,17,False,0.1,0.44,244.18,279,3,28.33,0.8,0.8,43.68,345.91,26.15,26.83,80.0,0.3533719247467438,0.0183333333333333,0.125,1,15.35,0.279552,young,1,0,0,0.4953076232294067,high,2,2,2,0,0,0,0,1.0,Critical,50.14041095890411
A1386,air_conditioner,SEMINAR177,seminar_room,2021-11-04,34,34,False,1.0,11.37,9275.67,238,5,26.41,0.8,0.8,51.92,2516.31,34.51,48.91,80.0,9.08488736532811,0.4737499999999999,0.1428571428571428,1,25.51,0.3322880000000001,young,0,1,0,0.7333356932338242,critical,0,3,2,0,0,0,0,0.0,Low,75.19863013698631
P1387,Podium,CLASSROOM254,classroom,2020-06-26,43,1,False,1.0,2.84,2933.61,135,7,31.09,2.0,0.3,29.75,168.95,30.78,94.84,30.0,2.272354763749032,0.1183333333333333,0.1590909090909091,0,-1.34,0.1785,mature,0,0,1,0.4785066921328672,high,1,0,0,0,0,0,0,1.0,Critical,55.003424657534254
A1388,air_conditioner,LECTURE628,lecture_hall,2023-06-02,21,8,False,1.0,9.48,4778.0,267,3,30.23,2.0,0.3,46.62,2141.96,22.56,82.52,30.0,7.572107765451664,0.395,0.1363636363636363,1,16.389999999999997,0.2797199999999999,young,0,1,0,0.6626250427946841,high,0,2,2,0,0,0,0,0.0,Low,76.4623287671233
A1389,air_conditioner,SEMINAR756,seminar_room,2020-09-13,42,8,False,1.0,3.66,3691.85,106,7,30.27,2.0,0.3,45.08,2272.13,20.81,78.39,30.0,2.927716098334655,0.1525,0.1627906976744186,0,14.81,0.27048,mature,0,1,0,0.4561233731936903,high,0,3,0,0,0,0,0,0.0,Low,82.23972602739727
P1390,Projector,CLASSROOM366,classroom,2019-08-29,57,18,False,0.1,0.8,1097.78,2,9,29.17,0.8,0.8,41.87,354.47,19.78,30.3,80.0,0.6416014026884862,0.0333333333333333,0.1551724137931034,0,12.699999999999996,0.267968,mature,1,0,0,0.3484164587604952,medium,2,0,0,0,0,0,0,1.0,Critical,60.61301369863014
A1391,air_conditioner,CLASSROOM953,classroom,2020-02-21,44,40,False,0.2,1.09,1155.27,167,7,31.36,0.8,0.8,35.24,2116.98,25.93,28.1,80.0,0.8745420136260409,0.0454166666666666,0.1555555555555555,0,3.8800000000000026,0.225536,mature,0,1,0,0.4791652661083621,high,0,0,0,0,0,0,0,0.0,Low,77.56164383561644
P1392,Projector,SEMINAR545,seminar_room,2024-01-14,6,28,False,1.0,7.53,1084.05,242,1,26.38,0.8,0.8,46.96,307.76,20.59,25.63,80.0,5.989226519337016,0.31375,0.1428571428571428,1,20.58,0.300544,new,1,0,0,0.4406128912269593,high,2,3,1,0,0,0,0,0.0,Low,81.92465753424658
P1393,Podium,SEMINAR855,seminar_room,2023-08-13,12,32,False,1.0,4.4,1266.68,283,2,27.53,0.8,0.8,39.31,160.53,20.83,25.87,80.0,3.5088088642659283,0.1833333333333333,0.1538461538461538,1,11.78,0.2515840000000001,new,0,0,1,0.5415558257565106,high,1,3,1,0,0,0,0,1.0,Critical,52.61643835616438
A1394,air_conditioner,CLASSROOM442,classroom,2021-09-17,31,14,False,1.0,2.45,1823.93,232,5,31.66,1.5,0.4,34.27,2258.32,20.7,51.7,40.0,1.959108485499463,0.1020833333333333,0.15625,1,2.610000000000003,0.20562,young,0,1,0,0.5245254123012381,high,0,0,2,0,0,0,0,0.0,Low,76.35958904109589
P1395,Projector,CLASSROOM641,classroom,2019-05-04,53,36,True,1.0,2.99,3809.57,177,8,31.8,0.8,0.8,57.2,397.15,45.97,62.33,80.0,2.394450031426776,0.1245833333333333,0.1481481481481481,0,25.4,0.3660800000000001,mature,1,0,0,0.5897615033066722,high,2,0,0,0,0,0,0,1.0,Critical,49.62671232876713
A1396,air_conditioner,CLASSROOM374,classroom,2019-12-15,59,42,False,0.2,0.96,1364.79,140,9,31.55,0.8,0.8,34.39,2300.65,23.41,33.46,80.0,0.7706324110671936,0.04,0.15,0,2.84,0.220096,mature,0,1,0,0.4022889735472609,high,0,0,0,0,0,0,0,1.0,Critical,50.66095890410959
P1397,Podium,CLASSROOM349,classroom,2023-11-18,12,46,False,0.2,2.21,637.19,108,2,31.78,1.5,0.4,28.28,161.45,15.92,27.28,40.0,1.7650692520775624,0.0920833333333333,0.1538461538461538,0,-3.5,0.16968,new,0,0,1,0.3033785628639012,medium,1,0,1,0,0,0,0,0.0,Low,89.6027397260274
A1398,air_conditioner,LECTURE353,lecture_hall,2024-04-23,9,3,False,1.0,6.06,1309.86,5,1,27.15,2.0,0.3,36.79,2196.64,11.27,18.29,30.0,4.833431734317343,0.2525,0.1,0,9.64,0.22074,new,0,1,0,0.2646397923504207,medium,0,2,1,0,0,0,0,0.0,Low,97.40753424657534
P1399,Projector,CLASSROOM839,classroom,2023-07-16,1,33,False,1.0,4.09,98.17,108,1,29.7,0.8,0.8,38.53,301.14,8.14,10.65,80.0,3.1667741935483877,0.1704166666666666,0.5,0,8.830000000000002,0.246592,new,1,0,0,0.3317541754454842,medium,2,0,1,0,0,0,0,1.0,Critical,67.3527397260274
P1400,Projector,LECTURE243,lecture_hall,2024-09-19,4,3,False,1.0,10.39,997.06,159,1,26.13,2.0,0.3,50.82,350.23,19.37,55.95,30.0,8.240165289256199,0.4329166666666666,0.2,0,24.69,0.3049199999999999,new,1,0,0,0.4084163033880676,high,2,2,1,0,0,0,0,0.0,Low,88.10958904109589
P1401,Projector,SEMINAR296,seminar_room,2020-06-19,46,13,False,1.0,3.87,4271.72,103,7,31.65,1.5,0.4,55.05,353.12,37.78,105.06,40.0,3.0932078204199858,0.16125,0.1489361702127659,0,23.4,0.3303,mature,1,0,0,0.4949089134392198,high,2,3,0,0,0,0,0,1.0,Critical,56.445205479452056
A1402,air_conditioner,SEMINAR867,seminar_room,2023-11-26,10,38,False,0.2,0.46,111.58,143,1,30.43,0.8,0.8,25.02,1998.57,13.09,10.65,80.0,0.3706976744186046,0.0191666666666666,0.0909090909090909,0,-5.41,0.160128,new,0,1,0,0.2926913928015617,medium,0,3,1,0,0,0,0,0.0,Low,87.70547945205479
P1403,Podium,CLASSROOM519,classroom,2025-01-15,3,16,True,1.0,8.4,605.07,146,1,30.45,1.5,0.4,33.38,162.35,14.28,25.04,40.0,6.64912087912088,0.35,0.25,0,2.9300000000000037,0.20028,new,0,0,1,0.3103177110069184,medium,1,0,1,0,0,0,0,0.0,Low,89.25
P1404,Projector,LECTURE127,lecture_hall,2022-05-20,16,37,False,0.2,0.52,198.5,69,2,27.74,0.8,0.8,40.14,344.24,14.43,13.86,80.0,0.4126819126819127,0.0216666666666666,0.1176470588235294,0,12.400000000000002,0.256896,young,1,0,0,0.2497537537378596,medium,2,2,2,0,0,0,0,1.0,Critical,66.27397260273973
P1405,Projector,CLASSROOM249,classroom,2021-03-06,49,11,False,1.0,4.82,5672.01,199,8,27.54,1.5,0.4,62.8,354.36,50.96,137.65,40.0,3.855887151597553,0.2008333333333333,0.16,1,35.26,0.3768000000000001,mature,1,0,0,0.6931355929796172,high,2,0,0,0,0,0,0,1.0,Critical,49.119863013698634
P1406,Projector,CLASSROOM827,classroom,2021-07-17,26,36,True,1.0,7.82,4880.12,27,4,28.74,0.8,0.8,55.55,364.84,36.96,45.33,80.0,6.248553137003841,0.3258333333333333,0.1481481481481481,0,26.81,0.35552,young,1,0,0,0.3953366449695188,medium,2,0,2,0,0,0,0,0.0,Low,91.65068493150685
P1407,Projector,CLASSROOM923,classroom,2021-01-29,31,33,False,1.0,10.74,7990.66,186,5,30.96,0.8,0.8,62.16,343.37,47.88,68.4,80.0,8.582878625134263,0.4475,0.15625,1,31.2,0.397824,young,1,0,0,0.6479723818299402,high,2,0,2,0,0,0,0,0.0,Low,79.51027397260273
A1408,air_conditioner,SEMINAR513,seminar_room,2023-12-18,18,24,False,1.0,3.76,1622.9,19,3,28.83,0.8,0.8,31.76,2276.93,17.61,12.37,80.0,2.9998151571164517,0.1566666666666666,0.1578947368421052,0,2.9300000000000037,0.203264,young,0,1,0,0.2612781392270335,medium,0,3,2,0,0,0,0,0.0,Low,94.1986301369863
P1409,Projector,SEMINAR493,seminar_room,2021-01-05,38,8,False,1.0,5.52,5033.19,128,6,26.3,2.0,0.3,49.91,383.86,39.43,150.33,30.0,4.411209465381244,0.2299999999999999,0.1538461538461538,0,23.61,0.29946,mature,1,0,0,0.5608309122446795,high,2,3,0,0,0,0,0,1.0,Critical,56.73287671232876
P1410,Projector,SEMINAR796,seminar_room,2021-06-12,31,52,False,0.2,1.23,914.24,296,5,28.57,2.0,0.3,43.55,334.26,26.33,86.24,30.0,0.9819978517722878,0.05125,0.15625,1,14.979999999999997,0.2613,young,1,0,0,0.5793017126668594,high,2,3,2,0,0,0,0,0.0,Low,71.97602739726028
P1411,Podium,SEMINAR318,seminar_room,2021-10-21,28,6,False,1.0,11.27,7572.82,238,4,29.05,2.0,0.3,45.2,174.2,37.28,143.39,30.0,9.004542211652794,0.4695833333333333,0.1379310344827586,1,16.150000000000002,0.2712,young,0,0,1,0.5368767039584842,high,1,3,2,0,0,0,0,1.0,Critical,51.69863013698631
P1412,Projector,LECTURE483,lecture_hall,2021-05-04,45,3,False,1.0,2.55,2753.64,277,7,28.35,2.0,0.3,49.77,327.6,33.88,130.89,30.0,2.038223538119911,0.10625,0.1521739130434782,1,21.42,0.29862,mature,1,0,0,0.5595359166419297,high,2,2,0,0,0,0,0,1.0,Critical,44.77739726027397
A1413,air_conditioner,SEMINAR297,seminar_room,2020-03-12,53,29,False,1.0,7.71,9805.26,87,8,30.77,0.8,0.8,49.95,2592.78,37.71,51.21,80.0,6.162954116907605,0.32125,0.1481481481481481,0,19.180000000000003,0.3196800000000001,mature,0,1,0,0.6548399256917874,high,0,3,0,0,0,0,0,0.0,Low,80.79109589041096
P1414,Podium,SEMINAR382,seminar_room,2021-11-25,36,45,False,0.2,1.9,1639.35,246,6,29.23,1.5,0.4,31.49,187.1,28.08,69.3,40.0,1.5165124884366326,0.0791666666666666,0.1621621621621621,1,2.259999999999998,0.18894,young,0,0,1,0.4553826895615079,high,1,3,2,0,0,0,0,1.0,Critical,49.150684931506845
P1415,Projector,CLASSROOM113,classroom,2021-09-18,42,9,False,1.0,11.9,11998.07,268,7,26.8,1.5,0.4,66.42,406.13,54.46,136.5,40.0,9.514726407613006,0.4958333333333333,0.1627906976744186,1,39.620000000000005,0.39852,mature,1,0,0,0.7464284192351288,critical,2,0,0,0,0,0,0,1.0,Critical,46.14383561643835
P1416,Projector,LECTURE799,lecture_hall,2022-08-11,22,22,False,1.0,9.97,5262.28,76,3,30.23,0.8,0.8,53.04,331.52,33.47,50.64,80.0,7.961089258698941,0.4154166666666667,0.1304347826086956,0,22.81,0.339456,young,1,0,0,0.558424839845766,high,2,2,2,0,0,0,0,1.0,Critical,64.29452054794521
P1417,Podium,LECTURE831,lecture_hall,2019-04-08,59,6,False,1.0,3.39,4806.62,82,9,31.21,2.0,0.3,39.27,184.89,31.11,120.73,30.0,2.7140711462450597,0.14125,0.15,0,8.060000000000002,0.23562,mature,0,0,1,0.4545488444260331,high,1,2,0,0,0,0,0,1.0,Critical,54.63356164383562
P1418,Projector,SEMINAR593,seminar_room,2020-10-29,51,2,False,1.0,11.58,14175.61,220,8,30.14,2.0,0.3,68.79,359.75,50.42,191.0,30.0,9.259052906596995,0.4825,0.1538461538461538,1,38.650000000000006,0.41274,mature,1,0,0,0.8366043254546938,critical,2,3,0,0,0,0,0,1.0,Critical,47.18150684931507
P1419,Projector,LECTURE562,lecture_hall,2023-04-09,25,18,False,0.1,0.55,332.08,185,4,26.29,0.8,0.8,49.58,345.75,25.27,28.21,80.0,0.4421837549933421,0.0229166666666666,0.1538461538461538,1,23.29,0.317312,young,1,0,0,0.4634171145076091,high,2,2,2,0,0,0,0,1.0,Critical,56.078767123287676
P1420,Podium,CLASSROOM207,classroom,2023-11-01,17,13,False,1.0,4.42,1801.73,297,2,30.3,1.5,0.4,35.9,152.33,26.15,56.26,40.0,3.525890410958904,0.1841666666666666,0.1111111111111111,1,5.599999999999998,0.2154,young,0,0,1,0.5547451588011769,high,1,0,2,0,0,0,0,1.0,Critical,50.40753424657534
P1421,Podium,LECTURE789,lecture_hall,2020-06-24,50,31,False,1.0,5.1,6116.03,3,8,26.8,0.8,0.8,40.93,160.16,31.39,44.66,80.0,4.0746369087275145,0.2125,0.1568627450980392,0,14.13,0.261952,mature,0,0,1,0.4871267440256097,high,1,2,0,0,0,0,0,1.0,Critical,62.29452054794521
A1422,air_conditioner,LECTURE330,lecture_hall,2022-07-11,17,48,False,0.2,0.94,384.45,211,2,28.47,1.5,0.4,34.88,2082.57,20.3,32.26,40.0,0.752348336594912,0.0391666666666666,0.1111111111111111,1,6.410000000000004,0.20928,young,0,1,0,0.3763989223868747,medium,0,2,2,0,0,0,0,0.0,Low,81.29794520547945
P1423,Projector,LECTURE409,lecture_hall,2019-08-27,56,14,False,1.0,7.06,9487.64,296,9,26.55,1.5,0.4,60.57,350.36,50.83,147.0,40.0,5.644045211183819,0.2941666666666666,0.1578947368421052,1,34.02,0.3634200000000001,mature,1,0,0,0.8492669723003248,critical,2,2,0,0,0,0,0,0.0,Low,65.72602739726028
A1424,air_conditioner,LAB688,lab,2024-11-27,2,4,False,1.0,5.29,254.1,171,1,31.2,2.0,0.3,37.84,2050.69,9.99,22.69,30.0,4.165573770491803,0.2204166666666666,0.3333333333333333,0,6.640000000000004,0.22704,new,0,1,0,0.3837763055262669,medium,0,1,1,0,0,0,0,0.0,Low,87.7876712328767
P1425,Projector,LECTURE829,lecture_hall,2023-07-23,7,7,False,1.0,3.74,628.58,116,1,29.11,2.0,0.3,46.87,302.4,13.92,43.25,30.0,2.979052132701422,0.1558333333333333,0.125,0,17.759999999999998,0.2812199999999999,new,1,0,0,0.4113915791750658,high,2,2,1,0,0,0,0,0.0,Low,90.30479452054794
A1426,air_conditioner,CLASSROOM563,classroom,2023-11-27,7,26,False,1.0,4.98,836.56,45,1,31.21,0.8,0.8,38.0,2179.16,5.53,7.03,80.0,3.9647393364928902,0.2075,0.125,0,6.789999999999999,0.2432,new,0,1,0,0.2179357839490726,medium,0,0,1,0,0,0,0,0.0,Low,95.16780821917808
P1427,Podium,CLASSROOM151,classroom,2022-12-19,22,41,False,0.2,2.01,1063.15,133,3,26.21,0.8,0.8,31.53,148.74,16.63,21.92,80.0,1.6083963691376704,0.0837499999999999,0.1304347826086956,0,5.32,0.201792,young,0,0,1,0.3386909143120338,medium,1,0,2,0,0,0,0,1.0,Critical,60.39041095890411
P1428,Projector,CLASSROOM181,classroom,2022-08-13,33,18,False,0.1,0.3,240.15,163,5,28.93,0.8,0.8,43.56,360.3,19.6,29.29,80.0,0.2423309788092835,0.0124999999999999,0.1470588235294117,0,14.630000000000004,0.2787840000000001,young,1,0,0,0.4815826767290267,high,2,0,2,0,0,0,0,0.0,Low,80.58561643835617
A1429,air_conditioner,CLASSROOM592,classroom,2024-08-21,7,12,False,1.0,3.36,563.91,53,1,26.8,1.5,0.4,34.65,2181.61,8.7,12.49,40.0,2.672559241706161,0.1399999999999999,0.125,0,7.849999999999998,0.2079,new,0,1,0,0.1685839902095633,low,0,0,1,0,0,0,0,0.0,Low,94.61986301369863
A1430,air_conditioner,LAB281,lab,2019-01-21,58,43,False,0.2,1.08,1506.04,260,9,28.78,1.5,0.4,44.38,2519.04,26.46,72.7,40.0,0.8650430786904078,0.045,0.1525423728813559,1,15.6,0.26628,mature,0,1,0,0.5886197558152043,high,0,1,0,0,0,0,0,0.0,Low,67.6917808219178
P1431,Projector,LECTURE263,lecture_hall,2023-10-13,18,14,False,1.0,10.79,4662.68,99,3,29.24,1.5,0.4,57.58,371.88,35.31,88.28,40.0,8.618632162661738,0.4495833333333333,0.1578947368421052,0,28.34,0.34548,young,1,0,0,0.4197521235033892,high,2,2,2,0,0,0,0,1.0,Critical,63.719178082191775
P1432,Projector,LECTURE608,lecture_hall,2023-03-27,9,51,False,0.2,1.25,270.82,188,1,30.71,2.0,0.3,48.14,352.05,22.52,53.51,30.0,0.9993357933579337,0.0520833333333333,0.1,1,17.43,0.28884,new,1,0,0,0.3623558027789431,medium,2,2,1,0,0,0,0,0.0,Low,84.87328767123287
A1433,air_conditioner,SEMINAR445,seminar_room,2021-04-27,44,49,False,0.2,0.51,542.98,261,7,26.75,2.0,0.3,34.67,2024.62,27.85,76.62,30.0,0.4110370931112793,0.02125,0.1555555555555555,1,7.920000000000002,0.2080199999999999,mature,0,1,0,0.5801816122868583,high,0,3,0,0,0,0,0,0.0,Low,71.12328767123287
A1434,air_conditioner,CLASSROOM248,classroom,2022-02-23,27,20,False,0.1,1.02,661.78,186,4,29.44,0.8,0.8,30.77,2133.01,16.36,20.83,80.0,0.8160049321824907,0.0425,0.1428571428571428,1,1.3299999999999983,0.196928,young,0,1,0,0.46074464713661,high,0,0,2,0,0,0,0,0.0,Low,80.51027397260273
A1435,air_conditioner,LECTURE347,lecture_hall,2020-01-29,58,44,False,0.2,1.61,2243.22,249,9,29.16,1.5,0.4,40.78,2386.48,32.43,75.47,40.0,1.2884663986214815,0.0670833333333333,0.1525423728813559,1,11.62,0.24468,mature,0,1,0,0.6296033799112556,high,0,2,0,0,0,0,0,0.0,Low,68.44520547945206
P1436,Projector,CLASSROOM938,classroom,2021-01-30,41,24,False,1.0,10.4,10237.03,102,6,26.29,0.8,0.8,60.6,362.41,43.66,65.47,80.0,8.316027619821284,0.4333333333333333,0.1428571428571428,0,34.31,0.3878400000000001,mature,1,0,0,0.7047001873806089,critical,2,0,0,0,0,0,0,1.0,Critical,57.763698630136986
A1437,air_conditioner,CLASSROOM319,classroom,2021-03-11,29,30,False,1.0,8.75,6091.61,135,4,30.14,0.8,0.8,43.46,2341.22,28.75,33.84,80.0,6.993811710677382,0.3645833333333333,0.1333333333333333,0,13.32,0.278144,young,0,1,0,0.4459506930434675,high,0,0,2,0,0,0,0,1.0,Critical,58.503424657534254
P1438,Projector,CLASSROOM764,classroom,2023-06-02,3,35,True,1.0,8.02,577.62,53,1,30.69,0.8,0.8,51.82,297.68,9.24,9.76,80.0,6.347472527472528,0.3341666666666666,0.25,0,21.13,0.331648,new,1,0,0,0.2623337306590675,medium,2,0,1,0,0,0,0,0.0,Low,95.61986301369863
P1439,Projector,CLASSROOM594,classroom,2020-12-02,55,24,False,1.0,3.76,4961.75,24,9,26.87,0.8,0.8,57.35,364.41,37.22,57.21,80.0,3.0052998182919444,0.1566666666666666,0.1607142857142857,0,30.48,0.3670400000000001,mature,1,0,0,0.5262036394239618,high,2,0,0,0,0,0,0,1.0,Critical,59.60616438356165
P1440,Projector,LECTURE860,lecture_hall,2022-05-27,15,33,False,1.0,6.93,2496.26,68,2,28.69,0.8,0.8,48.29,336.56,27.08,28.69,80.0,5.534944567627495,0.28875,0.125,0,19.6,0.309056,young,1,0,0,0.4078427595329943,high,2,2,2,0,0,0,0,1.0,Critical,66.59246575342466
P1441,Podium,LECTURE690,lecture_hall,2022-03-11,41,30,False,1.0,8.14,8006.64,132,6,29.27,0.8,0.8,41.65,170.9,40.46,57.23,80.0,6.504175467099919,0.3391666666666666,0.1428571428571428,0,12.38,0.2665600000000001,mature,0,0,1,0.4979946710652255,high,1,2,0,0,0,0,0,1.0,Critical,55.70890410958904
P1442,Podium,CLASSROOM538,classroom,2022-04-03,16,30,False,1.0,6.23,2392.1,65,2,26.64,0.8,0.8,36.61,172.4,13.56,20.3,80.0,4.973180873180873,0.2595833333333333,0.1176470588235294,0,9.97,0.234304,young,0,0,1,0.1994555670852673,low,1,0,2,0,0,0,0,1.0,Critical,66.54794520547945
P1443,Projector,LECTURE633,lecture_hall,2023-08-29,21,21,False,1.0,4.18,2108.25,103,3,26.11,0.8,0.8,44.75,313.56,24.86,31.61,80.0,3.341125198098257,0.1741666666666666,0.1363636363636363,0,18.64,0.2864,young,1,0,0,0.3965869522392402,medium,2,2,2,0,0,0,0,1.0,Critical,62.695205479452056
A1444,air_conditioner,CLASSROOM613,classroom,2021-04-21,46,5,False,1.0,6.67,7363.88,99,7,27.36,2.0,0.3,39.17,2190.13,34.69,106.09,30.0,5.332280955829109,0.2779166666666666,0.1489361702127659,0,11.810000000000002,0.2350199999999999,mature,0,1,0,0.4557344039189412,high,0,0,0,0,0,0,0,0.0,Low,81.71917808219177
A1445,air_conditioner,LECTURE111,lecture_hall,2023-02-07,17,27,False,1.0,2.98,1217.25,32,2,31.64,0.8,0.8,32.53,2242.36,9.7,11.47,80.0,2.3820939334637963,0.1241666666666666,0.1111111111111111,0,0.8900000000000006,0.208192,young,0,1,0,0.2747698961955789,medium,0,2,2,0,0,0,0,0.0,Low,93.5582191780822
P1446,Projector,LAB992,lab,2024-02-07,14,14,False,1.0,5.5,1846.4,120,2,30.75,1.5,0.4,50.96,305.28,27.21,53.58,40.0,4.385748218527316,0.2291666666666666,0.1333333333333333,0,20.21,0.30576,young,1,0,0,0.4294391862665991,high,2,1,2,0,0,0,0,1.0,Critical,63.280821917808225
P1447,Podium,LECTURE201,lecture_hall,2020-12-09,42,21,False,1.0,11.1,11184.41,255,7,27.06,0.8,0.8,39.27,202.62,49.64,72.8,80.0,8.869476605868359,0.4624999999999999,0.1627906976744186,1,12.210000000000004,0.251328,mature,0,0,1,0.5964696618773286,high,1,2,0,0,0,0,0,1.0,Critical,47.034246575342465
P1448,Projector,LECTURE197,lecture_hall,2024-07-04,5,48,False,0.2,0.67,80.58,45,1,31.79,1.5,0.4,37.23,293.32,7.87,12.26,40.0,0.5336423841059602,0.0279166666666666,0.1666666666666666,0,5.439999999999998,0.22338,new,1,0,0,0.148220328571461,low,2,2,1,0,0,0,0,0.0,Low,95.66780821917808
P1449,Projector,LAB529,lab,2021-12-03,25,51,False,0.2,1.82,1090.76,231,4,31.92,2.0,0.3,50.36,322.68,21.36,83.18,30.0,1.452410119840213,0.0758333333333333,0.1538461538461538,1,18.44,0.30216,young,1,0,0,0.4374758396015194,high,2,1,2,0,0,0,0,1.0,Critical,52.92808219178082
A1450,air_conditioner,LAB944,lab,2023-06-14,5,45,False,0.2,1.29,155.01,256,1,31.9,1.5,0.4,32.27,1946.86,11.62,25.86,40.0,1.0265562913907285,0.05375,0.1666666666666666,1,0.3700000000000045,0.19362,new,0,1,0,0.3470696088969631,medium,0,1,1,0,0,0,0,0.0,Low,81.21575342465754
