,predicted_failure_prob,predicted_urgency,age_months,equipment_type
4211,0.5168475845130724,high,59,podium
1961,0.5168299352450552,high,43,podium
4145,0.5167818718437092,high,45,podium
3652,0.5167318998179301,high,47,podium
4301,0.5167180521188537,high,43,air_conditioner
59,0.5165480189372138,high,45,projector
1693,0.516547607831606,high,40,podium
1341,0.5165442435120964,high,52,podium
4174,0.5164409319338203,high,6,projector
1113,0.5162971473838783,high,48,air_conditioner
3660,0.5161731534870031,high,50,podium
661,0.5161645901441875,high,57,projector
1627,0.5161435149658378,high,41,podium
3054,0.5160096821810458,high,22,air_conditioner
1035,0.5159893866634602,high,42,podium
260,0.5159240469814532,high,26,air_conditioner
3922,0.5158225453780645,high,19,podium
3161,0.5156630390614388,high,50,air_conditioner
668,0.5156612462367476,high,28,air_conditioner
1139,0.5156492963930936,high,8,projector
1247,0.5156254721165218,high,48,podium
4271,0.5155895143425784,high,49,podium
2426,0.5154850886245677,high,57,air_conditioner
1982,0.515457613037183,high,21,projector
4308,0.515217292905621,high,35,air_conditioner
4311,0.5149945932639154,high,21,podium
828,0.5149711089334984,high,46,projector
4177,0.5147674567869988,high,33,air_conditioner
3125,0.5146785650207142,high,20,air_conditioner
3497,0.5146570673377824,high,16,air_conditioner
3423,0.5146329505000014,high,34,projector
213,0.5144245468400432,high,38,air_conditioner
4799,0.5143152910285147,high,51,air_conditioner
1351,0.514173057063648,high,48,air_conditioner
3343,0.5141495803370095,high,23,air_conditioner
1748,0.5138892579517553,high,47,air_conditioner
709,0.5138341500545638,high,42,projector
866,0.5138186757515513,high,53,air_conditioner
590,0.5138022795278266,high,3,projector
3684,0.5138019596190391,high,31,projector
1318,0.5137809589147425,high,43,air_conditioner
1533,0.5137153923420174,high,31,projector
2390,0.5136566455653424,high,31,air_conditioner
4740,0.5136544845792185,high,27,air_conditioner
3102,0.5134522902476895,high,40,projector
322,0.5134125941578587,high,27,air_conditioner
1416,0.5133496193272107,high,25,air_conditioner
3666,0.5132182755220405,high,54,air_conditioner
4527,0.5131605577829341,high,42,projector
3902,0.5131472796877936,high,4,projector
3030,0.5131164245774774,high,52,projector
1916,0.5130470490125063,high,41,air_conditioner
3488,0.5129693512412619,high,34,podium
815,0.5129188130685246,high,21,projector
4753,0.5128249950711775,high,43,air_conditioner
431,0.5125312881621871,high,18,projector
2529,0.5125159828235766,high,33,air_conditioner
81,0.5124746505822544,high,16,podium
4978,0.5124451267510389,high,16,projector
3267,0.5124206084491949,high,23,air_conditioner
2220,0.5123850175073927,high,45,projector
3223,0.512314035075214,high,43,projector
1975,0.5122937916471956,high,56,air_conditioner
667,0.5120034260244705,high,47,projector
1885,0.5119878450592932,high,54,podium
2334,0.511982022966035,high,47,projector
1171,0.5119280098434534,high,47,podium
3892,0.5119022121518438,high,21,projector
1124,0.5117128926503359,high,53,podium
1131,0.511520419505956,high,16,projector
3531,0.5114789479959467,high,50,air_conditioner
4720,0.511472140865487,high,51,podium
764,0.5114017777534552,high,38,projector
2856,0.5113985113244593,high,54,air_conditioner
3379,0.5113416678876415,high,37,podium
1556,0.5112305037838683,high,54,air_conditioner
2758,0.5112081733884191,high,41,projector
4142,0.5110080351618675,high,45,air_conditioner
1751,0.5106977337905594,high,35,air_conditioner
2263,0.5106251975222965,high,22,air_conditioner
510,0.5106091065136996,high,12,air_conditioner
288,0.5105919115136905,high,47,projector
2214,0.5105612269145049,high,8,air_conditioner
4748,0.5104652632030896,high,56,projector
1535,0.5104072405499855,high,14,air_conditioner
4000,0.510379122865141,high,1,projector
3481,0.5103601759499751,high,52,podium
4338,0.5103228146709663,high,22,air_conditioner
1964,0.5103047521417494,high,41,air_conditioner
1651,0.5102752373780275,high,30,projector
1514,0.5102462197523182,high,18,air_conditioner
2889,0.5102116766217721,high,52,projector
2979,0.5101298211336691,high,43,projector
3993,0.5100402672700806,high,50,air_conditioner
382,0.5099417927409519,high,56,air_conditioner
4274,0.5097558928984838,high,42,air_conditioner
4031,0.5095614898894376,high,34,podium
1551,0.5094064960765075,high,19,projector
2673,0.5092077371496608,high,50,projector
1492,0.5090891322773972,high,48,podium
4749,0.5088666462911707,high,21,air_conditioner
3429,0.5087955396047965,high,27,air_conditioner
4180,0.5084599403713941,high,40,podium
2655,0.5084571236794551,high,24,projector
1659,0.5083716937545195,high,1,projector
1991,0.5082046306306252,high,41,air_conditioner
1046,0.5080742626883075,high,45,podium
2140,0.508029274999581,high,41,projector
1946,0.508018305617814,high,27,projector
1480,0.5079124733303916,high,52,projector
2841,0.5077630581114442,high,22,air_conditioner
3962,0.507659280651773,high,44,podium
4039,0.5075571231606029,high,17,projector
4009,0.5075447591052665,high,51,podium
2703,0.5075354286552214,high,21,projector
2981,0.5073066782131462,high,28,projector
2454,0.5073027868690417,high,35,podium
4711,0.5071521041418344,high,51,air_conditioner
2493,0.507016102065242,high,45,air_conditioner
629,0.5069126502919828,high,48,air_conditioner
1269,0.5068505013409791,high,46,podium
4352,0.506841564884712,high,44,air_conditioner
2206,0.5066229481289073,high,56,podium
4862,0.5065889881691499,high,10,projector
3219,0.5065249548900536,high,23,podium
3786,0.5064686630304456,high,46,podium
3936,0.5064245843796635,high,18,air_conditioner
3840,0.5064127157326395,high,36,podium
441,0.5063365710137736,high,41,podium
1504,0.5061868740261974,high,22,projector
1776,0.5061497789549485,high,44,air_conditioner
4046,0.5061042071447825,high,25,podium
2849,0.5060245529683539,high,37,air_conditioner
1456,0.5059829820059949,high,51,projector
4181,0.5059255091680832,high,14,air_conditioner
3393,0.5057924606710361,high,13,air_conditioner
3212,0.505757766173768,high,37,podium
4499,0.5057366386049502,high,30,air_conditioner
2478,0.505705991044213,high,3,air_conditioner
862,0.5056813097238436,high,22,projector
2829,0.5054920991927991,high,50,air_conditioner
2124,0.5051909096163445,high,32,air_conditioner
3641,0.5050665318243989,high,41,projector
3810,0.5048376504209702,high,35,air_conditioner
4931,0.5047531514635252,high,29,air_conditioner
925,0.5046764002919288,high,53,projector
1362,0.5044597498186872,high,50,projector
5,0.5044305022058521,high,24,projector
1708,0.5041988639263013,high,14,podium
2051,0.5040555331482346,high,31,projector
1434,0.5040004495959867,high,56,podium
3227,0.5039675596655437,high,27,projector
1884,0.5039036340418578,high,38,air_conditioner
1594,0.5038765799140896,high,29,air_conditioner
3561,0.5038665281913345,high,11,air_conditioner
4777,0.5037259490727897,high,59,air_conditioner
392,0.5033572411728378,high,6,projector
1839,0.5032704121910812,high,22,projector
227,0.5031521370276236,high,32,projector
4140,0.5030935170627638,high,49,air_conditioner
587,0.503072759847945,high,16,projector
4902,0.5028253797524398,high,6,air_conditioner
655,0.5027675121885927,high,33,projector
2003,0.5027031485548891,high,39,air_conditioner
3454,0.5026602377878315,high,36,podium
3432,0.5026133293831818,high,54,air_conditioner
2382,0.5025838415772381,high,27,projector
3989,0.5024590612069286,high,59,podium
910,0.5023414572026498,high,50,podium
4105,0.5023271697782672,high,46,projector
3288,0.5022960819082575,high,33,air_conditioner
1932,0.502266296518545,high,30,air_conditioner
4649,0.5021216262365655,high,55,podium
1877,0.502062686083848,high,19,air_conditioner
653,0.5020322555289773,high,40,projector
3831,0.5020209651434439,high,9,projector
2002,0.5020166325355064,high,14,projector
4404,0.5019525990866331,high,33,air_conditioner
3890,0.5019103492117659,high,50,air_conditioner
4912,0.5017334902812818,high,2,projector
330,0.5016918435747462,high,7,projector
2253,0.5016798851068315,high,49,podium
2361,0.5015826051909655,high,43,air_conditioner
4735,0.5014710331841437,high,18,projector
3673,0.5014626465242631,high,19,projector
3298,0.5014157669234096,high,10,air_conditioner
2558,0.5013619217190669,high,13,air_conditioner
3405,0.501244226053785,high,54,projector
583,0.5009909075316326,high,32,projector
326,0.5009813978366118,high,43,air_conditioner
3049,0.500964439820883,high,41,air_conditioner
3388,0.5009433099524259,high,40,projector
4341,0.5009007797984579,high,37,podium
4253,0.5008870468692517,high,24,air_conditioner
4674,0.5007267977709745,high,41,podium
2335,0.5007195078021873,high,43,podium
2218,0.500692490490633,high,56,podium
2691,0.5006432468062068,high,23,air_conditioner
4322,0.5005726581923123,high,11,projector
177,0.5004293550766925,high,42,air_conditioner
174,0.5004020021134856,high,21,projector
2383,0.500376235468829,high,57,air_conditioner
3992,0.5002918619260742,high,31,projector
1760,0.5002634093817598,high,25,air_conditioner
3887,0.5002217438030833,high,39,air_conditioner
104,0.5001051936014342,high,36,projector
1161,0.5000607529259289,high,33,projector
3880,0.5000504092475664,high,41,projector
1388,0.5000134631994699,high,30,podium
2820,0.4999959875541148,high,36,air_conditioner
4528,0.4999630394345956,high,37,podium
3086,0.4997465398785664,high,9,air_conditioner
2408,0.4997018134321333,high,22,air_conditioner
1592,0.49963924080587113,high,4,projector
4975,0.4996299592287235,high,53,podium
4626,0.49960837619263776,high,38,air_conditioner
1014,0.49958352909508386,high,49,projector
3260,0.4995814000055584,high,42,podium
2602,0.4994910838404483,high,16,projector
2353,0.49948584489022496,high,49,podium
4266,0.49928670470054204,high,48,air_conditioner
4478,0.49897571093223375,high,16,air_conditioner
3475,0.498966012329204,high,50,air_conditioner
172,0.49881410737635823,high,41,podium
3755,0.4987627583631185,high,57,air_conditioner
4382,0.4987444890042254,high,43,podium
656,0.4986177566486292,high,55,projector
638,0.4985884800430389,high,59,air_conditioner
3329,0.49857504829878047,high,32,podium
1016,0.4984715667797075,high,54,air_conditioner
947,0.4984177617207977,high,3,projector
4988,0.49810243821016464,high,50,air_conditioner
1453,0.49795515469484714,high,46,projector
4099,0.497869211529473,high,37,projector
1259,0.4978564946219475,high,34,projector
3845,0.4978058775810584,high,47,podium
620,0.49770335076694794,high,26,air_conditioner
2089,0.49768073414442815,high,54,air_conditioner
22,0.49761565146637415,high,25,projector
2306,0.4974575175261276,high,23,podium
2622,0.4974530325331479,high,30,air_conditioner
4261,0.49741026779796915,high,5,projector
4810,0.4972495091491089,high,28,podium
1076,0.4972409475905406,high,26,podium
2105,0.49699147069468463,high,12,air_conditioner
3401,0.4968381944780952,high,32,air_conditioner
3315,0.4968284464083063,high,31,projector
3852,0.4968006529816993,high,47,air_conditioner
2148,0.4967603447798893,high,30,air_conditioner
2498,0.4966701025790653,high,42,air_conditioner
2990,0.49665285422421057,high,27,projector
370,0.4965730622499084,high,30,projector
1585,0.496495048864741,high,47,podium
4087,0.4963893286628439,high,18,air_conditioner
1870,0.49635278437965524,high,37,projector
2292,0.4958772644550062,high,47,air_conditioner
4190,0.4956922251341924,high,32,air_conditioner
67,0.49559695763852313,high,7,air_conditioner
396,0.4955484391077568,high,59,air_conditioner
945,0.4954765262041858,high,45,projector
4665,0.4953731343659577,high,13,air_conditioner
871,0.49530238676117566,high,6,projector
4823,0.4952818993744467,high,15,air_conditioner
2702,0.495276567269832,high,18,projector
3357,0.4952486204843134,high,45,podium
848,0.49501102324100493,high,32,projector
1357,0.49499864603856136,high,41,projector
3019,0.4949672090848326,high,23,podium
2546,0.4949445822873799,high,41,air_conditioner
1105,0.49492989369313994,high,56,projector
3297,0.49485556586435636,high,5,projector
1584,0.49484556590636153,high,37,air_conditioner
4292,0.4948270384693368,high,42,air_conditioner
286,0.4945769244939876,high,56,air_conditioner
2350,0.4944739913109252,high,57,podium
385,0.49438956365544123,high,23,projector
2142,0.49436387478959465,high,44,projector
4473,0.4942732517342458,high,11,air_conditioner
2730,0.49417774232275286,high,23,projector
3583,0.493863643505825,high,8,podium
2496,0.4938519193091151,high,30,projector
1561,0.49371609674137834,high,23,air_conditioner
1697,0.4934643999570606,high,15,podium
3548,0.4932777298880219,high,32,air_conditioner
1058,0.493167339809269,high,11,podium
3336,0.4930229766157857,high,43,podium
1303,0.49300125801944233,high,9,projector
681,0.4929938605577537,high,5,air_conditioner
3242,0.49298381575495,high,44,podium
1395,0.4929747539966591,high,59,podium
3789,0.4926107910286571,high,53,air_conditioner
4444,0.4925783388339824,high,21,podium
1146,0.49247421489266435,high,40,projector
1719,0.4924728601904782,high,55,air_conditioner
4193,0.49235634361936503,high,31,projector
264,0.49223510205519516,high,31,air_conditioner
296,0.4921441258774624,high,47,air_conditioner
3430,0.49202161151090035,high,4,air_conditioner
3725,0.4919211633611736,high,18,air_conditioner
2093,0.49178878749205535,high,31,projector
346,0.4917314944984959,high,43,air_conditioner
3938,0.49170111368822766,high,53,air_conditioner
1143,0.4916306938011522,high,57,air_conditioner
784,0.49153753277254264,high,36,projector
3229,0.4913645098273834,high,32,air_conditioner
1343,0.49135966520714747,high,48,projector
4273,0.491290697459222,high,12,air_conditioner
1201,0.49120236571139214,high,7,projector
1102,0.491177662063606,high,59,podium
1157,0.49112646755236555,high,12,podium
2432,0.4910179653514932,high,40,projector
4546,0.4909708052643059,high,51,air_conditioner
4412,0.4909528322084668,high,28,podium
1300,0.49089965914134964,high,28,projector
4569,0.49084944928956364,high,10,projector
742,0.4907478489382392,high,16,projector
4696,0.4907424952618615,high,58,air_conditioner
2176,0.49069220652567147,high,47,projector
2525,0.49062195601770425,high,44,air_conditioner
4112,0.4905173398216327,high,39,projector
103,0.49040217090700794,high,7,projector
4106,0.49035046053637293,high,19,projector
3265,0.49022020398045846,high,30,air_conditioner
3593,0.4900878402462377,high,21,projector
1745,0.49005205382935746,high,26,air_conditioner
1996,0.4900262186927819,high,57,podium
4134,0.4899740180368847,high,46,projector
1851,0.48995213176691,high,39,projector
3896,0.4899257116788233,high,55,projector
3381,0.4899047473341503,high,46,air_conditioner
598,0.4898106334307669,high,40,air_conditioner
2215,0.4897791301385167,high,28,projector
3821,0.48968157059316175,high,18,projector
307,0.4894979212279686,high,26,air_conditioner
2697,0.4894343403579573,high,14,projector
2012,0.48926903291262425,high,29,projector
2813,0.4892451307316392,high,13,air_conditioner
4712,0.48915928243008877,high,20,projector
1476,0.4890954081657568,high,51,air_conditioner
2087,0.4890858140533498,high,45,air_conditioner
2809,0.4889292011222012,high,3,projector
4684,0.48892584478749845,high,8,projector
1802,0.48890310694798156,high,58,projector
3609,0.48885641390172835,high,56,air_conditioner
627,0.4888021277180506,high,26,projector
